# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  k141_40576_6        K03826  154.93   39.9   4.5e-11 putative acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K03395   82.40   39.2   7.9e-11 aminoglycoside 3-N-acetyltransferase I [EC:2.3.1.60]
  k141_40576_6        K18816  113.63   39.1   5.9e-11 aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]
  k141_40576_6        K18815   92.07   38.7   1.3e-10 aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]
  k141_40576_6        K03830   75.83   38.0   1.5e-10 putative acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K19273  175.03   37.2   2.9e-10 streptothricin acetyltransferase [EC:2.3.-.-]
  k141_40576_6        K06323  201.03   35.7   8.3e-10 spore maturation protein CgeE
  k141_40576_6        K09181  798.50   33.3   1.5e-09 acetyltransferase
  k141_40576_6        K03824   68.13   31.8   1.2e-08 putative acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K06976   75.07   30.9   2.1e-08 uncharacterized protein
  k141_40576_6        K22767  168.90   30.5   2.2e-08 histone acetyltransferase MCC1 [EC:2.3.1.48]
  k141_40576_6        K21121  167.57   29.5   3.9e-08 N-alpha-acetyltransferase 60 [EC:2.3.1.259]
  k141_40576_6        K22477   78.03   29.1   8.1e-08 N-acetylglutamate synthase [EC:2.3.1.1]
  k141_40576_6        K06977   79.77   28.7   1.2e-07 uncharacterized protein
  k141_40576_6        K03823  196.77   28.7   1.1e-07 phosphinothricin acetyltransferase [EC:2.3.1.183]
  k141_40576_6        K09994  118.33   28.4   1.8e-07 (aminoalkyl)phosphonate N-acetyltransferase [EC:2.3.1.280]
  k141_40576_6        K02348  108.33   28.3   1.4e-07 ElaA protein
  k141_40576_6        K00663  106.90   28.0   1.2e-07 aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82]
  k141_40576_6        K18566  453.80   27.8   1.8e-07 N-acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K15896  109.37   27.4   2.8e-07 UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]
  k141_40576_6        K14682  230.57   26.8   2.1e-07 amino-acid N-acetyltransferase [EC:2.3.1.1]
  k141_40576_6        K19113  133.83   26.7   3.3e-07 acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K24117  191.43   25.9   7.6e-07 S-(2-succino)cysteine N-acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K20794   64.30   25.8   8.4e-07 N-alpha-acetyltransferase 40 [EC:2.3.1.257]
  k141_40576_6        K19314       -   25.3   1.5e-06 streptothricin acetyltransferase [EC:2.3.-.-]
  k141_40576_6        K14681  929.10   23.7   1.6e-06 argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1]
  k141_40576_6        K00680  235.97   22.5   7.8e-06 uncharacterized N-acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K22886  142.40   20.8   1.6e-05 protein lysine acetyltransferase [EC:2.3.1.-]
  k141_40576_6        K06718   81.93   20.8   2.5e-05 L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178]
  k141_40576_6        K19301  325.20   20.2   4.6e-05 aminoglycoside 6'-N-acetyltransferase II [EC:2.3.1.82]
  k141_40576_6        K15719  471.10   19.2   3.4e-05 protein O-GlcNAcase / histone acetyltransferase [EC:3.2.1.169 2.3.1.48]
  k141_40576_6        K18852  163.57   18.9   0.00019 D-amino-acid N-acetyltransferase [EC:2.3.1.36]
  k141_40576_6        K00621   81.53   18.4   0.00013 glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4]
  k141_40576_6        K22450   84.93   18.0   0.00018 aralkylamine N-acetyltransferase [EC:2.3.1.87]
  k141_40576_6        K19278  266.23   17.9   0.00021 aminoglycoside 6'-N-acetyltransferase Ib [EC:2.3.1.82]
  k141_40576_6        K14658  107.80   15.9   0.00084 nodulation protein A [EC:2.3.1.-]
  k141_40576_6        K15897  138.83   14.5    0.0015 UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase [EC:3.6.1.57]
  k141_40576_6        K21935  124.53   14.3    0.0022 beta-lysine N6-acetyltransferase [EC:2.3.1.264]
  k141_40576_6        K02859   83.37   14.2    0.0042 riboflavin biosynthesis RibT protein
  k141_40576_6        K06975   41.47   13.2    0.0072 uncharacterized protein
  k141_40576_6        K18309  238.70   12.5    0.0075 aspartate N-acetyltransferase [EC:2.3.1.17]
  k141_40576_6        K25762  209.53   12.1     0.011 tubulin N-terminal N-acetyltransferase [EC:2.3.1.308]
  k141_40576_6        K01910  220.07   11.9    0.0083 [citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]
  k141_40576_6        K10778  211.90   11.1     0.021 AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
  k141_40576_6        K06957  430.73   11.0      0.01 tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]
* k141_40576_7        K14742   82.20  156.9   1.1e-46 tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
  k141_40576_7        K25706  417.83   27.4   1.6e-07 tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]
  k141_40576_7        K01409  408.47   16.9   0.00023 N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
  k141_40576_7        K24861       -   13.1    0.0069 Hepatitis C virus envelope glycoprotein E1
* k141_40576_8        K06925   56.30  127.6   8.9e-38 tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
  k141_40576_8        K01798  586.30   63.8   8.2e-19 Alr-MurF fusion protein [EC:5.1.1.1 6.3.2.10]
  k141_40576_8        K07102  159.00   53.3   2.7e-15 N-acetylmuramate 1-kinase [EC:2.7.1.221]
  k141_40576_8        K02404  162.77   19.1   5.9e-05 flagellar biosynthesis protein FlhF
  k141_40576_8        K02450  361.57   18.6   8.8e-05 general secretion pathway protein A
  k141_40576_8        K06662  158.93   15.4   0.00058 cell cycle checkpoint protein
  k141_40576_8        K01552  403.63   13.1    0.0027 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  k141_40576_8        K12266  509.67   13.0     0.004 anaerobic nitric oxide reductase transcription regulator
  k141_40576_8        K06865  498.23   12.9    0.0029 ATPase
  k141_40576_8        K21405  480.83   12.7    0.0044 sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR
  k141_40576_8        K07712  583.97   12.4    0.0057 two-component system, NtrC family, nitrogen regulation response regulator GlnG
  k141_40576_8        K10912  565.33   12.3    0.0059 two-component system, repressor protein LuxO
  k141_40576_8        K07714  576.23   12.3    0.0076 two-component system, NtrC family, response regulator AtoC
  k141_40576_8        K00945   45.13   12.2    0.0084 CMP/dCMP kinase [EC:2.7.4.25]
  k141_40576_8        K00851   61.47   12.1     0.012 gluconokinase [EC:2.7.1.12]
  k141_40576_8        K03721  445.63   12.0     0.007 transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport
  k141_40576_8        K24040  594.63   11.9    0.0038 energy-coupling factor transport system permease/ATP-binding protein [EC:7.-.-.-]
  k141_40576_8        K02315  151.57   11.9      0.01 DNA replication protein DnaC
  k141_40576_8        K10126  515.40   11.7      0.01 two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD
  k141_40576_8        K00860  332.30   11.6     0.017 adenylylsulfate kinase [EC:2.7.1.25]
  k141_40576_8        K03551  156.97   11.5      0.01 holliday junction DNA helicase RuvB [EC:5.6.2.4]
  k141_40576_8        K12283  349.53   11.4     0.015 MSHA biogenesis protein MshM
  k141_40576_8        K02481  549.60   11.3     0.013 two-component system, NtrC family, response regulator
  k141_40576_8        K02314  112.20   11.3     0.013 replicative DNA helicase [EC:5.6.2.3]
  k141_40576_8        K08482  145.80   11.2      0.01 circadian clock protein KaiC
  k141_40576_8        K07472  623.03   11.1     0.015 TBP-interacting protein
  k141_40576_8        K06714  488.20   10.9     0.014 arginine utilization regulatory protein
  k141_40576_8        K02068  243.33   10.9     0.021 UDP-glucose/iron transport system ATP-binding protein
  k141_40576_8        K02584  540.33   10.8     0.018 Nif-specific regulatory protein
  k141_40576_8        K25099  818.07   10.7     0.015 alpha-galactoside transport system ATP-binding protein
  k141_40576_8        K02234  231.90   10.7     0.018 cobalamin biosynthesis protein CobW
  k141_40576_8        K07331  145.87   10.6     0.032 archaeal flagellar protein FlaH
  k141_40576_8        K09697  285.93   10.5     0.027 sodium transport system ATP-binding protein [EC:7.2.2.4]
  k141_40576_8        K13829  521.87   10.4      0.02 shikimate kinase / 3-dehydroquinate synthase [EC:2.7.1.71 4.2.3.4]
  k141_40576_8        K06928   63.53   10.4     0.029 nucleoside-triphosphatase [EC:3.6.1.15]
  k141_40576_8        K16013  504.47   10.2     0.023 ATP-binding cassette, subfamily C, bacterial CydD
  k141_40576_8        K09882  180.03   10.1     0.032 cobaltochelatase CobS [EC:6.6.1.2]
  k141_40576_8        K04800  275.50   10.1     0.028 replication factor C large subunit
  k141_40576_8        K18889  670.93   10.0     0.024 ATP-binding cassette, subfamily B, multidrug efflux pump
  k141_40576_8        K13338  565.77    9.9     0.021 peroxin-1
  k141_40576_8        K03954  159.80    9.9     0.034 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 10
  k141_40576_8        K02688  571.13    9.9     0.026 transcriptional regulator, propionate catabolism operon regulatory protein
  k141_40576_8        K07715  553.37    9.8     0.042 two-component system, NtrC family, response regulator GlrR
  k141_40576_8        K22266  521.90    9.6     0.032 NACHT, LRR and PYD domains-containing protein 10
  k141_40576_8        K04499  583.47    9.5     0.037 RuvB-like protein 1 [EC:5.6.2.4]
  k141_40576_8        K01338  874.23    9.5     0.035 ATP-dependent Lon protease [EC:3.4.21.53]
  k141_40576_8        K21396  611.20    8.7     0.035 ATP-binding cassette, subfamily G (WHITE), eye pigment precursor transporter
  k141_40576_8        K08711 1298.77    7.9     0.051 ATP-binding cassette, subfamily G (WHITE), member 2, PDR
  k141_40576_9        K01055  203.90  146.8   1.4e-43 3-oxoadipate enol-lactonase [EC:3.1.1.24]
  k141_40576_9        K00433  199.37  130.8   9.9e-39 non-heme chloroperoxidase [EC:1.11.1.10]
  k141_40576_9        K23465  249.90  103.0   1.9e-30 (E)-2-((N-methylformamido)methylene)succinate hydrolase [EC:3.5.1.-]
  k141_40576_9        K09023  204.60  100.1   1.5e-29 aminoacrylate hydrolase [EC:3.5.1.-]
  k141_40576_9        K05714  269.17   92.3   4.7e-27 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [EC:3.7.1.14]
  k141_40576_9        K02170  151.17   89.4   3.5e-26 pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]
  k141_40576_9        K19707  155.30   88.7   4.3e-26 sigma-B regulation protein RsbQ
  k141_40576_9        K06889  111.27   88.2   7.2e-26 uncharacterized protein
  k141_40576_9        K10216  274.23   81.4   9.4e-24 2-hydroxymuconate-semialdehyde hydrolase [EC:3.7.1.9]
  k141_40576_9        K18457  401.10   76.6   2.3e-22 L-proline amide hydrolase [EC:3.5.1.101]
  k141_40576_9        K18092  355.77   71.9   8.2e-21 2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-]
  k141_40576_9        K19311  168.27   69.4     5e-20 lipase [EC:3.1.1.-]
  k141_40576_9        K16434  275.43   63.4   1.8e-18 thioesterase CepJ
  k141_40576_9        K01054  213.27   62.9   2.6e-18 acylglycerol lipase [EC:3.1.1.23]
  k141_40576_9        K01048  198.33   61.4   7.9e-18 lysophospholipase [EC:3.1.1.5]
  k141_40576_9        K16050  326.03   59.5   3.6e-17 4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase [EC:3.7.1.17]
  k141_40576_9        K08726  406.60   56.6     2e-16 soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.3.2.10 3.1.3.76]
  k141_40576_9        K22318  274.70   53.8   1.8e-15 cis-3-alkyl-4-acyloxetan-2-one decarboxylase [EC:4.1.1.114]
  k141_40576_9        K06049  269.33   52.1   4.8e-15 magnesium chelatase accessory protein
  k141_40576_9        K13617  151.87   50.9   1.8e-14 protein phosphatase methylesterase 1 [EC:3.1.1.89]
  k141_40576_9        K01563  250.50   50.0   3.7e-14 haloalkane dehalogenase [EC:3.8.1.5]
  k141_40576_9        K03928  129.23   49.8   3.4e-14 carboxylesterase [EC:3.1.1.1]
  k141_40576_9        K18614  353.37   46.3   3.3e-13 2-(acetamidomethylene)succinate hydrolase [EC:3.5.1.29]
  k141_40576_9        K15357  225.03   45.1   6.3e-13 N-formylmaleamate deformylase [EC:3.5.1.106]
  k141_40576_9        K08680  237.27   43.3   3.6e-12 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]
  k141_40576_9        K01175  311.90   43.3   2.9e-12 esterase [EC:3.1.-.-]
  k141_40576_9        K07018  113.13   41.8   9.3e-12 uncharacterized protein
  k141_40576_9        K01046   62.53   41.8   7.9e-12 triacylglycerol lipase [EC:3.1.1.3]
  k141_40576_9        K01259  130.10   41.5   7.5e-12 proline iminopeptidase [EC:3.4.11.5]
  k141_40576_9        K22369  268.40   39.3   4.6e-11 epoxide hydrolase 4 [EC:3.3.-.-]
  k141_40576_9        K14727  353.70   39.2   5.2e-11 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44]
  k141_40576_9        K13701  271.67   39.0   5.3e-11 abhydrolase domain-containing protein 8
  k141_40576_9        K13703  332.87   38.8   6.8e-11 abhydrolase domain-containing protein 11
  k141_40576_9        K15756  374.90   37.2   2.2e-10 2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate hydrolase [EC:3.7.1.13]
  k141_40576_9        K13702  286.00   37.2   2.1e-10 abhydrolase domain-containing protein 10 [EC:3.1.1.93]
  k141_40576_9        K13700  176.43   36.9   2.6e-10 abhydrolase domain-containing protein 6 [EC:3.1.1.23]
  k141_40576_9        K01561  218.23   36.9   2.5e-10 haloacetate dehalogenase [EC:3.8.1.3]
  k141_40576_9        K06999  109.57   35.8     6e-10 phospholipase/carboxylesterase
  k141_40576_9        K01076  187.03   33.0   3.9e-09 abhydrolase domain-containing protein 17 [EC:3.1.2.22]
  k141_40576_9        K27108  398.67   32.6   5.3e-09 epoxide hydrolase A/B [EC:3.3.2.-]
  k141_40576_9        K22250  257.63   32.6     5e-09 poly(3-hydroxyoctanoate) depolymerase [EC:3.1.1.76]
  k141_40576_9        K27538  361.50   31.0   9.6e-09 diacylglycerol/phytol O-acyltransferase [EC:2.3.1.20 2.3.1.314]
  k141_40576_9        K25044  754.07   29.7   2.1e-08 cis-3-alkyl-4-acyloxetan-2-one decarboxylase / olefin beta-lactone synthetase [EC:4.1.1.114 6.1.3.1]
  k141_40576_9        K18399  144.07   28.0   1.2e-07 valacyclovir hydrolase [EC:3.1.-.-]
  k141_40576_9        K24083  327.80   27.2   2.2e-07 abhydrolase domain-containing protein 13 [EC:3.-.-.-]
  k141_40576_9        K14759 1316.37   27.2   7.1e-08 isochorismate synthase / 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase / o-succinylbenzoate synthase [EC:5.4.4.2 2.2.1.9 4.2.99.20 4.2.1.113]
  k141_40576_9        K10222  452.23   26.5     4e-07 2,6-dioxo-6-phenylhexa-3-enoate hydrolase [EC:3.7.1.8]
  k141_40576_9        K22677       -   26.3   4.5e-07 2,6-dioxo-6-phenylhexa-3-enoate/TCOA hydrolase [EC:3.7.1.-]
  k141_40576_9        K22717       -   24.7   1.3e-06 2-hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate hydrolase [EC:3.7.1.-]
  k141_40576_9        K22368  515.10   24.4   1.5e-06 epoxide hydrolase 3 [EC:3.3.2.10]
